,RELIANCE,HDFC BANK,ICICI BANK,INFOSYS,HDFC,TCS,ITC,KOTAK,L&T,AXIS BANK,UNILEVER,SBI,AIRTEL,BAJAJ FINANCE,ASIAN PAINTS,M&M,HCL,MARUTI SUZUKI,SUN PHARMA,TITAN,BAJAJ FINSERV,TATA STEEL,ULTRATECH,NTPC,INDUSIND BANK,POWER GRID,NESTLE,TECH MAHINDRA,WIPRO,DR REDDY
726,2021-04-20 15:58:43,,,,,,,,,,2021-07-09 07:00:00,2021-04-30 07:00:00,,,,,,2021-05-19 07:00:00,,2021-04-26 07:00:00,,,,,,2021-04-20 07:00:00,2021-04-29 07:00:00,,,
727,2021-04-21 07:00:00,,,,,,,,,,2021-07-09 07:00:00,2021-05-10 07:00:00,,,,,,2021-05-18 07:00:00,,2021-04-19 07:00:00,,,,,,2021-04-18 07:00:00,2021-05-12 07:00:00,,,
728,2021-04-25 07:00:00,,,,,,,,,,2021-07-03 07:00:00,2021-05-08 07:00:00,,,,,,2021-05-21 07:00:00,,2021-04-26 07:00:00,,,,,,2021-04-29 07:00:00,2021-05-13 07:00:00,,,
729,2021-04-16 07:00:00,,,,,,,,,,2021-06-30 07:00:00,2021-05-11 07:00:00,,,,,,2021-05-17 07:00:00,,2021-04-22 07:00:00,,,,,,2021-04-15 07:00:00,2021-05-04 07:00:00,,,
730,2021-04-23 07:00:00,,,,,,,,,,2021-07-03 07:00:00,2021-05-07 07:00:00,,,,,,2021-05-19 07:00:00,,2021-04-28 07:00:00,,,,,,2021-04-21 07:00:00,2021-05-05 07:00:00,,,
731,2021-04-23 07:00:00,,,,,,,,,,2021-07-10 07:00:00,2021-05-11 07:00:00,,,,,,2021-05-24 07:00:00,,2021-04-15 07:00:00,,,,,,2021-04-16 07:00:00,2021-05-11 07:00:00,,,
732,2021-04-20 07:00:00,,,,,,,,,,2021-06-29 07:00:00,2021-05-13 07:00:00,,,,,,2021-05-16 07:00:00,,2021-04-20 07:00:00,,,,,,2021-04-21 07:00:00,2021-05-01 07:00:00,,,
733,2021-04-27 07:00:00,,,,,,,,,,2021-07-01 07:00:00,2021-05-11 07:00:00,,,,,,2021-05-24 07:00:00,,2021-04-29 07:00:00,,,,,,2021-04-20 07:00:00,2021-05-04 07:00:00,,,
734,2021-04-22 07:00:00,,,,,,,,,,2021-07-07 07:00:00,2021-05-14 07:00:00,,,,,,2021-05-18 07:00:00,,2021-04-26 07:00:00,,,,,,2021-04-23 07:00:00,2021-05-03 07:00:00,,,
735,2021-04-28 07:00:00,,,,,,,,,,2021-07-12 07:00:00,2021-05-05 07:00:00,,,,,,2021-05-24 07:00:00,,2021-04-20 07:00:00,,,,,,2021-04-16 07:00:00,2021-05-10 07:00:00,,,
736,2021-04-28 07:00:00,,,,,,,,,,2021-07-09 07:00:00,2021-05-09 07:00:00,,,,,,2021-06-08 07:00:00,,2021-04-18 07:00:00,,,,,,2021-04-27 07:00:00,2021-05-08 07:00:00,,,
737,2021-04-16 07:00:00,,,,,,,,,,2021-07-07 07:00:00,2021-05-05 07:00:00,,,,,,2021-06-06 07:00:00,,2021-04-20 07:00:00,,,,,,2021-04-19 07:00:00,2021-05-10 07:00:00,,,
738,2021-04-21 07:00:00,,,,,,,,,,2021-07-09 07:00:00,2021-05-12 08:27:32,,,,,,2021-06-10 07:00:00,,2021-04-25 07:00:00,,,,,,2021-04-22 07:00:00,2021-05-12 07:00:00,,,
739,2021-04-17 07:00:00,,,,,,,,,,2021-07-06 07:00:00,2021-05-07 07:00:00,,,,,,2021-06-09 07:00:00,,2021-04-28 07:00:00,,,,,,2021-04-20 07:00:00,2021-04-30 07:00:00,,,
740,2021-04-15 07:00:00,,,,,,,,,,2021-06-29 07:00:00,2021-05-21 07:00:00,,,,,,2021-06-04 07:00:00,,2021-04-16 07:00:00,,,,,,2021-04-26 07:00:00,2021-05-13 07:00:00,,,
741,2021-04-30 07:00:00,,,,,,,,,,2021-07-07 07:00:00,2021-05-20 07:00:00,,,,,,2021-06-11 07:00:00,,2021-04-17 07:00:00,,,,,,2021-04-23 07:00:00,2021-05-02 07:00:00,,,
742,2021-05-03 07:00:00,,,,,,,,,,2021-07-05 07:00:00,2021-05-19 07:00:00,,,,,,2021-06-11 07:00:00,,2021-04-28 07:00:00,,,,,,2021-04-21 07:00:00,2021-05-07 07:00:00,,,
743,2021-04-29 07:00:00,,,,,,,,,,2021-07-12 07:00:00,2021-05-21 07:00:00,,,,,,2021-06-13 07:00:00,,2021-04-14 07:00:00,,,,,,2021-04-26 07:00:00,2021-05-01 07:00:00,,,
744,2021-04-30 07:00:00,,,,,,,,,,2021-07-05 07:00:00,2021-05-21 07:00:00,,,,,,2021-06-10 07:00:00,,2021-04-22 07:00:00,,,,,,2021-04-21 07:00:00,2021-05-03 07:00:00,,,
745,2021-05-02 07:00:00,,,,,,,,,,2021-07-09 07:00:00,2021-05-26 07:00:00,,,,,,2021-06-03 07:00:00,,2021-04-23 07:00:00,,,,,,2021-04-19 07:00:00,2021-05-07 07:00:00,,,
746,2021-05-03 07:00:00,,,,,,,,,,2021-07-10 07:00:00,2021-05-22 07:00:00,,,,,,2021-06-13 07:00:00,,2021-04-26 07:00:00,,,,,,2021-04-23 07:00:00,2021-05-03 07:00:00,,,
747,2021-05-10 07:00:00,,,,,,,,,,2021-06-30 07:00:00,2021-05-24 07:00:00,,,,,,2021-06-01 07:00:00,,2021-04-23 07:00:00,,,,,,2021-04-27 07:00:00,2021-05-03 07:00:00,,,
748,2021-04-29 07:00:00,,,,,,,,,,2021-07-07 07:00:00,2021-05-25 07:00:00,,,,,,2021-05-31 07:00:00,,2021-04-28 07:00:00,,,,,,2021-04-19 07:00:00,2021-05-14 07:00:00,,,
749,2021-05-03 07:00:00,,,,,,,,,,2021-07-07 07:00:00,2021-05-19 07:00:00,,,,,,2021-06-04 07:00:00,,2021-04-20 07:00:00,,,,,,2021-04-20 07:00:00,2021-05-02 07:00:00,,,
750,2021-05-06 07:00:00,,,,,,,,,,2021-07-01 07:00:00,2021-05-27 07:00:00,,,,,,2021-06-06 07:00:00,,2021-04-28 07:00:00,,,,,,2021-04-14 07:00:00,2021-04-30 07:00:00,,,
751,2021-05-13 07:00:00,,,,,,,,,,2021-07-06 07:00:00,2021-05-23 07:00:00,,,,,,2021-05-30 07:00:00,,2021-04-15 07:00:00,,,,,,2021-04-20 10:38:17,2021-05-11 07:00:00,,,
752,2021-05-06 07:00:00,,,,,,,,,,2021-07-04 07:00:00,2021-05-28 07:00:00,,,,,,2021-06-02 07:00:00,,2021-04-28 07:00:00,,,,,,2021-04-15 07:00:00,2021-04-29 07:00:00,,,
753,2021-05-10 07:00:00,,,,,,,,,,2021-07-06 07:00:00,2021-05-21 07:00:00,,,,,,2021-06-03 07:00:00,,2021-04-28 07:00:00,,,,,,2021-04-16 07:00:00,2021-05-06 07:00:00,,,
754,2021-04-30 07:00:00,,,,,,,,,,2021-07-02 07:00:00,2021-05-17 07:00:00,,,,,,2021-06-01 07:00:00,,2021-04-16 07:00:00,,,,,,2021-04-23 07:00:00,2021-05-12 07:00:00,,,
755,2021-05-13 07:00:00,,,,,,,,,,2021-06-28 07:00:00,2021-05-28 07:00:00,,,,,,2021-06-04 04:53:33,,2021-04-15 07:00:00,,,,,,2021-04-25 07:00:00,2021-05-11 07:00:00,,,
756,2021-05-09 07:00:00,,,,,,,,,,,2021-05-24 07:00:00,,,,,,2021-06-08 07:00:00,,2021-04-28 07:00:00,,,,,,2021-04-23 07:00:00,2021-05-12 07:00:00,,,
757,2021-05-11 07:00:00,,,,,,,,,,,2021-05-28 07:00:00,,,,,,2021-06-10 07:00:00,,2021-04-27 07:00:00,,,,,,2021-04-23 07:00:00,2021-05-04 07:00:00,,,
758,2021-05-05 07:00:00,,,,,,,,,,,2021-05-20 07:00:00,,,,,,2021-06-08 07:00:00,,2021-04-15 07:00:00,,,,,,2021-04-28 07:00:00,2021-04-30 07:00:00,,,
759,2021-05-04 07:00:00,,,,,,,,,,,2021-05-25 07:00:00,,,,,,2021-06-02 07:00:00,,2021-04-16 07:00:00,,,,,,2021-04-20 07:00:00,2021-04-30 07:00:00,,,
760,2021-05-05 07:00:00,,,,,,,,,,,2021-05-21 07:00:00,,,,,,2021-06-13 07:00:00,,2021-04-19 07:00:00,,,,,,2021-04-26 07:00:00,2021-05-10 07:00:00,,,
761,2021-04-29 07:00:00,,,,,,,,,,,2021-05-17 07:00:00,,,,,,2021-06-11 09:51:53,,2021-04-16 07:00:00,,,,,,2021-04-20 07:00:00,2021-05-05 07:00:00,,,
762,2021-05-10 07:00:00,,,,,,,,,,,2021-05-21 07:00:00,,,,,,2021-06-04 07:00:00,,2021-04-20 07:00:00,,,,,,2021-04-28 07:00:00,2021-04-30 07:00:00,,,
763,2021-05-05 07:00:00,,,,,,,,,,,2021-05-21 07:00:00,,,,,,2021-06-12 07:00:00,,2021-04-14 07:00:00,,,,,,2021-04-28 07:00:00,2021-05-04 07:00:00,,,
764,2021-05-13 07:00:00,,,,,,,,,,,2021-05-14 07:00:00,,,,,,2021-06-06 07:00:00,,2021-04-20 07:00:00,,,,,,2021-04-15 07:00:00,2021-05-04 07:00:00,,,
765,2021-05-03 07:00:00,,,,,,,,,,,2021-05-27 07:00:00,,,,,,2021-05-31 07:00:00,,2021-04-14 07:00:00,,,,,,2021-04-23 07:00:00,2021-05-05 07:00:00,,,
766,2021-05-08 07:00:00,,,,,,,,,,,2021-05-29 07:00:00,,,,,,2021-05-30 07:00:00,,2021-04-15 07:00:00,,,,,,2021-04-26 07:00:00,2021-05-12 07:00:00,,,
767,2021-05-09 07:00:00,,,,,,,,,,,2021-05-16 07:00:00,,,,,,2021-06-01 07:00:00,,2021-04-17 07:00:00,,,,,,2021-04-26 07:00:00,2021-05-11 07:00:00,,,
768,2021-04-29 07:00:00,,,,,,,,,,,2021-05-25 07:00:00,,,,,,2021-06-10 07:00:00,,2021-04-15 07:00:00,,,,,,2021-04-19 07:00:00,2021-05-10 07:00:00,,,
769,2021-04-30 07:00:00,,,,,,,,,,,2021-05-19 07:00:00,,,,,,2021-06-01 07:00:00,,2021-04-16 07:00:00,,,,,,2021-04-30 07:00:00,2021-05-07 07:00:00,,,
770,2021-05-12 07:00:00,,,,,,,,,,,2021-05-27 07:00:00,,,,,,2021-06-09 07:00:00,,2021-04-20 07:00:00,,,,,,2021-04-30 07:00:00,2021-05-11 07:00:00,,,
771,2021-05-05 07:00:00,,,,,,,,,,,2021-05-23 07:00:00,,,,,,2021-06-07 07:00:00,,2021-04-16 07:00:00,,,,,,2021-05-06 07:00:00,2021-05-04 07:00:00,,,
772,2021-05-01 07:00:00,,,,,,,,,,,2021-05-16 07:00:00,,,,,,2021-05-31 07:00:00,,2021-04-17 07:00:00,,,,,,2021-04-30 03:38:32,2021-05-04 07:00:00,,,
773,2021-05-12 07:00:00,,,,,,,,,,,2021-05-28 07:00:00,,,,,,2021-06-08 07:00:00,,2021-04-19 07:00:00,,,,,,2021-05-03 07:00:00,2021-05-07 07:00:00,,,
774,2021-05-08 07:00:00,,,,,,,,,,,2021-05-14 07:00:00,,,,,,2021-06-01 07:00:00,,2021-04-21 07:00:00,,,,,,2021-05-05 07:00:00,2021-05-10 07:00:00,,,
775,2021-05-05 07:00:00,,,,,,,,,,,2021-05-21 07:00:00,,,,,,2021-06-12 07:00:00,,2021-04-19 07:00:00,,,,,,2021-05-12 07:00:00,2021-05-12 07:00:00,,,
776,2021-05-11 07:00:00,,,,,,,,,,,2021-05-15 07:00:00,,,,,,2021-06-08 07:00:00,,2021-04-23 07:00:00,,,,,,2021-05-10 07:00:00,2021-05-04 07:00:00,,,
777,2021-05-03 07:00:00,,,,,,,,,,,2021-05-24 07:00:00,,,,,,2021-06-10 07:00:00,,2021-04-15 07:00:00,,,,,,2021-04-30 07:00:00,2021-05-11 07:00:00,,,
778,2021-05-14 07:00:00,,,,,,,,,,,2021-05-14 07:00:00,,,,,,2021-05-31 07:00:00,,2021-04-26 07:00:00,,,,,,2021-05-13 07:00:00,2021-04-29 07:00:00,,,
779,2021-05-06 07:00:00,,,,,,,,,,,2021-05-17 07:00:00,,,,,,2021-06-06 07:00:00,,2021-04-15 07:00:00,,,,,,2021-05-13 07:00:00,2021-05-13 07:00:00,,,
780,2021-05-12 07:00:00,,,,,,,,,,,2021-05-14 07:00:00,,,,,,2021-05-31 07:00:00,,2021-04-18 07:00:00,,,,,,2021-04-29 07:00:00,2021-05-07 07:00:00,,,
781,2021-04-30 07:00:00,,,,,,,,,,,2021-05-20 07:00:00,,,,,,2021-06-09 07:00:00,,2021-04-20 07:00:00,,,,,,2021-05-13 07:00:00,2021-04-29 07:00:00,,,
782,2021-04-30 07:00:00,,,,,,,,,,,2021-05-18 07:00:00,,,,,,2021-06-12 07:00:00,,2021-04-22 07:00:00,,,,,,2021-05-06 07:00:00,2021-05-13 07:00:00,,,
783,2021-04-30 07:00:00,,,,,,,,,,,2021-05-28 07:00:00,,,,,,2021-06-01 07:00:00,,2021-04-14 07:00:00,,,,,,2021-05-10 07:00:00,2021-05-13 07:00:00,,,
784,2021-05-03 07:00:00,,,,,,,,,,,2021-05-26 07:00:00,,,,,,2021-06-04 07:00:00,,2021-04-15 07:00:00,,,,,,2021-05-12 07:00:00,2021-05-11 07:00:00,,,
785,2021-05-04 07:00:00,,,,,,,,,,,2021-05-20 07:00:00,,,,,,2021-06-09 07:00:00,,2021-04-26 07:00:00,,,,,,2021-04-29 07:00:00,2021-05-07 07:00:00,,,
786,2021-05-01 07:00:00,,,,,,,,,,,2021-05-19 07:00:00,,,,,,2021-06-04 07:00:00,,2021-04-23 07:00:00,,,,,,2021-05-07 07:00:00,2021-05-11 07:00:00,,,
787,2021-05-11 07:00:00,,,,,,,,,,,2021-05-27 07:00:00,,,,,,2021-06-02 07:00:00,,2021-04-15 07:00:00,,,,,,2021-05-11 07:00:00,2021-05-05 07:00:00,,,
788,2021-05-04 07:00:00,,,,,,,,,,,2021-05-21 07:00:00,,,,,,2021-05-30 07:00:00,,2021-04-23 07:00:00,,,,,,2021-05-11 07:00:00,2021-05-17 07:00:00,,,
789,2021-04-29 13:15:52,,,,,,,,,,,2021-05-18 07:00:00,,,,,,2021-06-11 07:00:00,,2021-04-15 07:00:00,,,,,,2021-05-06 07:00:00,2021-05-19 07:00:00,,,
790,2021-04-29 07:00:00,,,,,,,,,,,2021-05-20 07:00:00,,,,,,2021-06-05 07:00:00,,2021-04-28 07:00:00,,,,,,2021-05-03 07:00:00,2021-05-25 07:00:00,,,
791,2021-04-30 07:00:00,,,,,,,,,,,2021-05-20 07:00:00,,,,,,2021-06-12 07:00:00,,2021-04-23 07:00:00,,,,,,2021-05-13 07:00:00,2021-05-26 07:00:00,,,
792,2021-06-03 13:44:21,,,,,,,,,,,2021-05-17 07:00:00,,,,,,2021-06-09 07:00:00,,2021-04-15 07:00:00,,,,,,2021-05-04 07:00:00,2021-05-21 07:00:00,,,
793,2021-04-30 07:00:00,,,,,,,,,,,2021-05-27 07:00:00,,,,,,2021-05-29 07:00:00,,2021-04-26 21:14:21,,,,,,2021-05-03 07:00:00,2021-05-20 07:00:00,,,
794,2021-05-09 07:00:00,,,,,,,,,,,2021-05-20 07:00:00,,,,,,2021-06-11 07:00:00,,2021-04-22 07:00:00,,,,,,2021-05-10 07:00:00,2021-05-27 07:00:00,,,
795,2021-05-13 07:00:00,,,,,,,,,,,2021-05-23 07:00:00,,,,,,2021-06-03 07:00:00,,2021-04-16 07:00:00,,,,,,2021-05-12 07:00:00,2021-05-27 07:00:00,,,
796,2021-05-07 07:00:00,,,,,,,,,,,2021-05-26 07:00:00,,,,,,2021-06-07 07:00:00,,2021-04-19 07:00:00,,,,,,2021-05-03 07:00:00,2021-05-18 07:00:00,,,
797,2021-05-13 07:00:00,,,,,,,,,,,2021-05-28 07:00:00,,,,,,2021-05-30 07:00:00,,2021-04-23 07:00:00,,,,,,2021-05-11 07:00:00,2021-05-17 07:00:00,,,
798,2021-05-05 07:00:00,,,,,,,,,,,2021-05-25 07:00:00,,,,,,2021-06-03 07:00:00,,2021-04-20 07:00:00,,,,,,2021-05-09 07:00:00,2021-05-14 07:00:00,,,
799,2021-04-30 07:00:00,,,,,,,,,,,2021-05-23 07:00:00,,,,,,2021-05-31 07:00:00,,2021-05-12 07:00:00,,,,,,2021-04-29 07:00:00,2021-05-20 07:00:00,,,
800,2021-05-03 07:00:00,,,,,,,,,,,2021-05-25 07:00:00,,,,,,2021-06-03 07:00:00,,2021-05-02 07:00:00,,,,,,2021-05-01 07:00:00,2021-05-25 07:00:00,,,
801,2021-05-08 07:00:00,,,,,,,,,,,2021-05-21 07:00:00,,,,,,2021-06-07 07:00:00,,2021-04-30 07:00:00,,,,,,2021-05-11 07:00:00,2021-05-21 07:00:00,,,
802,2021-05-03 07:00:00,,,,,,,,,,,2021-05-19 07:00:00,,,,,,2021-05-29 07:00:00,,2021-05-04 07:00:00,,,,,,2021-04-30 08:16:59,2021-05-18 07:00:00,,,
803,2021-05-04 07:00:00,,,,,,,,,,,2021-05-19 07:00:00,,,,,,2021-06-02 07:00:00,,2021-05-01 07:00:00,,,,,,2021-05-06 07:00:00,2021-05-25 07:00:00,,,
804,2021-05-03 07:00:00,,,,,,,,,,,2021-05-23 07:00:00,,,,,,2021-06-01 07:00:00,,2021-05-02 07:00:00,,,,,,2021-05-14 07:00:00,2021-05-21 07:00:00,,,
805,2021-05-14 07:00:00,,,,,,,,,,,2021-05-15 07:00:00,,,,,,2021-06-04 07:00:00,,2021-05-08 07:00:00,,,,,,2021-05-13 07:00:00,2021-05-20 07:00:00,,,
806,2021-05-06 07:00:00,,,,,,,,,,,2021-05-26 07:00:00,,,,,,2021-06-11 07:00:00,,2021-05-03 07:00:00,,,,,,2021-05-13 07:00:00,2021-05-26 07:00:00,,,
807,2021-05-04 07:00:00,,,,,,,,,,,2021-05-25 07:00:00,,,,,,2021-05-30 07:00:00,,2021-04-29 07:00:00,,,,,,2021-05-05 07:00:00,2021-05-18 07:00:00,,,
808,2021-05-12 07:00:00,,,,,,,,,,,2021-05-25 07:00:00,,,,,,2021-06-07 07:00:00,,2021-05-07 07:00:00,,,,,,2021-05-13 07:00:00,2021-05-23 07:00:00,,,
809,2021-04-30 07:00:00,,,,,,,,,,,2021-05-22 07:00:00,,,,,,2021-06-12 07:00:00,,2021-05-12 07:00:00,,,,,,2021-05-13 07:00:00,2021-05-18 07:00:00,,,
810,2021-05-13 07:00:00,,,,,,,,,,,2021-05-22 07:00:00,,,,,,2021-06-10 07:00:00,,2021-05-10 07:00:00,,,,,,2021-05-01 07:00:00,2021-05-17 07:00:00,,,
811,2021-05-03 07:00:00,,,,,,,,,,,2021-05-21 07:00:00,,,,,,2021-06-11 07:00:00,,2021-05-01 07:00:00,,,,,,2021-05-12 07:00:00,2021-05-26 07:00:00,,,
812,2021-05-03 07:00:00,,,,,,,,,,,2021-05-19 07:00:00,,,,,,2021-05-31 07:00:00,,2021-05-02 07:00:00,,,,,,2021-05-09 07:00:00,2021-05-20 07:00:00,,,
813,2021-05-05 07:00:00,,,,,,,,,,,2021-05-17 07:00:00,,,,,,2021-05-31 07:00:00,,2021-05-07 07:00:00,,,,,,2021-04-29 07:00:00,2021-05-18 07:00:00,,,
814,2021-05-06 07:00:00,,,,,,,,,,,2021-05-21 07:00:00,,,,,,2021-06-02 07:00:00,,2021-05-04 20:57:42,,,,,,2021-04-29 07:00:00,2021-05-14 07:00:00,,,
815,2021-05-10 07:00:00,,,,,,,,,,,2021-05-28 07:00:00,,,,,,2021-05-31 07:00:00,,2021-05-03 07:00:00,,,,,,2021-05-06 07:00:00,2021-05-25 07:00:00,,,
816,2021-05-11 07:00:00,,,,,,,,,,,2021-05-23 07:00:00,,,,,,2021-05-31 07:00:00,,2021-05-08 07:00:00,,,,,,2021-05-07 07:00:00,2021-05-19 07:00:00,,,
817,2021-04-30 07:00:00,,,,,,,,,,,2021-05-18 07:00:00,,,,,,2021-06-05 07:00:00,,2021-05-05 07:00:00,,,,,,2021-05-08 07:00:00,2021-05-20 07:00:00,,,
818,2021-04-30 07:00:00,,,,,,,,,,,2021-05-19 07:00:00,,,,,,2021-05-31 07:00:00,,2021-04-30 07:00:00,,,,,,2021-05-05 07:00:00,2021-05-18 07:00:00,,,
819,2021-05-06 07:00:00,,,,,,,,,,,2021-05-21 07:00:00,,,,,,2021-06-09 07:00:00,,2021-05-11 07:00:00,,,,,,2021-05-07 07:00:00,2021-05-19 07:00:00,,,
820,2021-05-09 07:00:00,,,,,,,,,,,2021-05-18 07:00:00,,,,,,2021-06-08 07:00:00,,2021-05-07 14:57:47,,,,,,2021-05-07 07:00:00,2021-05-19 07:00:00,,,
821,2021-05-03 07:00:00,,,,,,,,,,,2021-05-27 07:00:00,,,,,,2021-06-10 07:00:00,,2021-05-03 07:00:00,,,,,,2021-05-05 07:00:00,2021-05-21 07:00:00,,,
822,2021-05-04 07:00:00,,,,,,,,,,,2021-05-22 07:00:00,,,,,,2021-06-09 07:00:00,,2021-05-05 07:00:00,,,,,,2021-05-04 07:00:00,2021-05-20 07:00:00,,,
823,2021-05-11 07:00:00,,,,,,,,,,,2021-05-19 07:00:00,,,,,,2021-06-07 07:00:00,,2021-05-06 07:00:00,,,,,,2021-05-04 07:00:00,2021-05-28 07:00:00,,,
824,2021-05-12 07:00:00,,,,,,,,,,,2021-05-18 07:00:00,,,,,,2021-06-09 07:00:00,,2021-05-07 07:00:00,,,,,,2021-05-03 07:00:00,2021-05-22 07:00:00,,,
825,2021-05-07 07:00:00,,,,,,,,,,,2021-05-19 07:00:00,,,,,,2021-05-30 07:00:00,,2021-05-10 07:00:00,,,,,,2021-04-29 07:00:00,2021-05-19 07:00:00,,,
826,2021-05-03 07:00:00,,,,,,,,,,,2021-05-25 07:00:00,,,,,,2021-06-07 07:00:00,,2021-04-29 07:00:00,,,,,,2021-05-04 07:00:00,2021-05-19 07:00:00,,,
827,2021-05-03 07:00:00,,,,,,,,,,,2021-05-18 07:00:00,,,,,,2021-06-01 07:00:00,,2021-05-11 07:00:00,,,,,,2021-05-10 07:00:00,2021-05-27 07:00:00,,,
828,2021-05-04 07:00:00,,,,,,,,,,,2021-05-23 07:00:00,,,,,,2021-06-07 07:00:00,,2021-04-29 07:00:00,,,,,,2021-05-12 07:00:00,2021-05-24 07:00:00,,,
829,2021-05-06 07:00:00,,,,,,,,,,,2021-05-16 07:00:00,,,,,,2021-06-07 07:00:00,,2021-05-08 07:00:00,,,,,,2021-05-06 07:00:00,2021-05-14 07:00:00,,,
830,2021-05-04 07:00:00,,,,,,,,,,,2021-05-25 07:00:00,,,,,,2021-06-06 07:00:00,,2021-05-03 07:00:00,,,,,,2021-05-04 07:00:00,2021-05-27 07:00:00,,,
831,2021-05-12 07:00:00,,,,,,,,,,,2021-05-28 07:00:00,,,,,,2021-06-13 07:00:00,,2021-05-05 07:00:00,,,,,,2021-05-13 07:00:00,2021-05-20 07:00:00,,,
832,2021-05-06 07:00:00,,,,,,,,,,,2021-05-17 07:00:00,,,,,,2021-06-03 07:00:00,,2021-05-03 07:00:00,,,,,,2021-05-13 07:00:00,2021-05-26 07:00:00,,,
833,2021-05-12 07:00:00,,,,,,,,,,,2021-05-16 07:00:00,,,,,,2021-06-11 07:00:00,,2021-05-10 07:00:00,,,,,,2021-05-02 07:00:00,2021-05-20 07:00:00,,,
834,2021-05-27 07:00:00,,,,,,,,,,,2021-05-24 07:00:00,,,,,,2021-06-01 07:00:00,,2021-05-06 07:00:00,,,,,,2021-05-10 07:00:00,2021-05-25 07:00:00,,,
835,2021-05-17 07:00:00,,,,,,,,,,,2021-05-25 07:00:00,,,,,,2021-06-08 07:00:00,,2021-05-10 07:00:00,,,,,,2021-05-11 07:00:00,2021-05-14 07:00:00,,,
836,2021-05-21 07:00:00,,,,,,,,,,,2021-05-17 07:00:00,,,,,,2021-06-21 07:00:00,,2021-04-29 07:00:00,,,,,,2021-04-30 07:00:00,2021-05-20 07:00:00,,,
837,2021-05-18 07:00:00,,,,,,,,,,,2021-06-08 07:00:00,,,,,,2021-06-25 07:00:00,,2021-05-04 07:00:00,,,,,,2021-05-02 07:00:00,2021-05-20 07:00:00,,,
838,2021-05-28 07:00:00,,,,,,,,,,,2021-06-07 07:00:00,,,,,,2021-06-14 07:00:00,,2021-05-12 07:00:00,,,,,,2021-04-29 07:00:00,2021-05-19 07:00:00,,,
839,2021-05-18 07:00:00,,,,,,,,,,,2021-06-02 07:00:00,,,,,,2021-06-24 07:00:00,,2021-05-01 07:00:00,,,,,,2021-05-04 07:00:00,2021-05-20 07:00:00,,,
840,2021-05-28 07:00:00,,,,,,,,,,,2021-05-29 07:00:00,,,,,,2021-06-14 07:00:00,,2021-05-04 07:00:00,,,,,,2021-05-11 07:00:00,2021-05-21 07:00:00,,,
841,2021-05-19 07:00:00,,,,,,,,,,,2021-06-03 07:00:00,,,,,,2021-06-15 07:00:00,,2021-05-11 07:00:00,,,,,,2021-05-06 07:00:00,2021-05-20 14:46:09,,,
842,2021-05-29 07:00:00,,,,,,,,,,,2021-06-07 07:00:00,,,,,,2021-06-19 07:00:00,,2021-05-02 07:00:00,,,,,,2021-05-07 07:00:00,2021-05-20 07:00:00,,,
843,2021-05-14 07:00:00,,,,,,,,,,,2021-06-11 07:00:00,,,,,,2021-06-17 07:00:00,,2021-04-29 07:00:00,,,,,,2021-05-12 07:00:00,2021-05-24 07:00:00,,,
844,2021-05-25 07:00:00,,,,,,,,,,,2021-06-04 07:00:00,,,,,,2021-06-15 07:00:00,,2021-05-05 07:00:00,,,,,,2021-05-13 07:00:00,2021-05-26 07:00:00,,,
845,2021-05-27 07:00:00,,,,,,,,,,,2021-06-07 07:00:00,,,,,,2021-06-19 07:00:00,,2021-05-12 07:00:00,,,,,,2021-04-30 07:00:00,2021-05-25 07:00:00,,,
846,2021-05-28 07:00:00,,,,,,,,,,,2021-06-01 07:00:00,,,,,,2021-06-22 07:00:00,,2021-05-05 07:00:00,,,,,,2021-05-04 07:00:00,2021-05-26 07:00:00,,,
847,2021-05-28 07:00:00,,,,,,,,,,,2021-05-31 07:00:00,,,,,,2021-06-18 07:00:00,,2021-04-29 07:00:00,,,,,,2021-04-30 07:00:00,2021-05-18 07:00:00,,,
848,2021-05-21 07:00:00,,,,,,,,,,,2021-06-02 07:00:00,,,,,,2021-06-27 07:00:00,,2021-05-07 07:00:00,,,,,,2021-04-30 07:00:00,2021-05-20 07:00:00,,,
849,2021-05-16 07:00:00,,,,,,,,,,,2021-06-08 07:00:00,,,,,,2021-06-25 07:00:00,,2021-05-07 07:00:00,,,,,,2021-05-14 07:00:00,2021-05-17 07:00:00,,,
850,2021-05-19 07:00:00,,,,,,,,,,,2021-06-03 07:00:00,,,,,,2021-06-25 07:00:00,,2021-05-14 07:00:00,,,,,,2021-05-12 07:00:00,2021-05-24 07:00:00,,,
851,2021-05-20 07:00:00,,,,,,,,,,,2021-06-04 07:00:00,,,,,,2021-06-22 07:00:00,,2021-05-04 07:00:00,,,,,,2021-05-10 07:00:00,2021-05-17 07:00:00,,,
852,2021-05-21 07:00:00,,,,,,,,,,,2021-06-12 07:00:00,,,,,,2021-06-14 07:00:00,,2021-05-03 07:00:00,,,,,,2021-05-11 07:00:00,2021-05-19 07:00:00,,,
853,2021-05-23 07:00:00,,,,,,,,,,,2021-06-02 07:00:00,,,,,,2021-06-23 07:00:00,,2021-05-01 07:00:00,,,,,,2021-05-01 07:00:00,2021-05-19 07:00:00,,,
854,2021-05-19 07:00:00,,,,,,,,,,,2021-06-01 07:00:00,,,,,,2021-06-23 07:00:00,,2021-05-12 07:00:00,,,,,,2021-05-07 07:00:00,2021-05-28 07:00:00,,,
